PROPERTY_ID,PROPERTY_TYPE,SQUARE_FOOTAGE,BEDROOMS,BATHROOMS,PROPERTY_AGE,LOT_SIZE,LATITUDE,LONGITUDE,TAX_2024,TOTAL_VALUE_2023
"2538-La-Gran-Via,-Carlsbad,-CA-92009",Single Family,1698.0,3.0,2.0,49,8561.0,33.083998,-117.254257,4536.0,367228.0
"105-Monarch-Ave,-Valley,-AL-36854",Single Family,1530.0,3.0,1.0,34,20700.0,32.782369,-85.17021,456.0,149390.0
"415-Henderson-Chapel-Rd,-Apt-1,-Pigeon-Forge,-TN-37863",Single Family,4032.0,3.0,4.0,47,20473.0,35.812439,-83.584231,3739.0,80160.0
"613-Zenith-Ln,-Unit-H,-Grand-Junction,-CO-81505",Single Family,1461.0,3.0,3.0,7,1742.0,39.093867,-108.592067,1036.0,14560.0
"327-E-Beach-Blvd,-Apt-9D,-Gulf-Shores,-AL-36542",Condo,1728.0,3.0,2.0,43,38700.0,30.248338,-87.684362,4391.0,149390.0
"11350-Dogwood-Ct,-Fontana,-CA-92337",Single Family,943.0,2.0,2.0,40,4000.0,34.047164,-117.489874,3914.0,149390.0
"8815-W-Golf-Rd,-Apt-3A,-Niles,-IL-60714",Condo,1584.0,2.0,2.0,52,19629.0,42.053756,-87.847126,3739.0,17820.0
"241-N-Front-St,-Reading,-PA-19601",Single Family,1832.0,5.0,2.0,126,1742.0,40.339508,-75.935408,837.0,31600.0
"702-E-Mansfield-Ave,-Pontiac,-MI-48340",Single Family,775.0,2.0,1.0,76,4922.0,42.663862,-83.273931,3739.0,35230.0
"7613-Denise-Dr,-Little-Rock,-AR-72209",Single Family,1320.0,3.0,2.0,61,8712.0,34.680893,-92.356141,1058.0,22301.0
"7613-Denise-Dr,-Little-Rock,-AR-72209",Single Family,1320.0,3.0,2.0,61,8712.0,34.680893,-92.356141,1058.0,22301.0
"4401-N-Richardt-Ave,-Indianapolis,-IN-46226",Single Family,1872.0,5.0,1.0,72,6752.0,39.836445,-86.036207,3739.0,149390.0
"822-W-Ludlum-Dr,-Deltona,-FL-32725",Single Family,1710.0,3.0,2.0,42,17710.0,28.885929,-81.258412,3074.0,174869.0
"11034-Caminito-Vis,-Pacifica,-San-Diego,-CA-92131",Condo,1538.0,2.0,2.0,38,478899.0,32.913759,-117.093509,10787.0,853126.0
"447-York-St,-Hanover,-PA-17331",Multi-Family,1260.0,2.0,2.0,126,1176.0,39.798594,-76.974008,2694.0,149390.0
"246-N-Locust-Ln,-Flinton,-PA-16640",Single Family,1584.0,3.0,2.0,46,4000.0,40.705723,-78.571632,716.0,149390.0
"10515-Ashworth-Ave-N,-Seattle,-WA-98133",Multi-Family,2450.0,5.0,2.0,126,9488.0,47.705563,-122.339627,8268.0,889000.0
"204-Sundown-Trl,-Buffalo,-NY-14221",Single Family,2220.0,4.0,2.5,54,8750.0,42.995591,-78.753088,3739.0,205000.0
"18853-Lenny-St,-Salinas,-CA-93906",Single Family,1515.0,4.0,2.0,53,6600.0,36.726797,-121.64638,8374.0,686664.0
"2149-Bluebird-Ln,-Yorkville,-IL-60560",Single Family,1359.0,2.0,2.0,6,8276.0,41.620051,-88.422033,3739.0,87103.0
"7932-W-Sand-Lake-Rd,-Ste-105,-Orlando,-FL-32819",Unknown,1584.0,3.0,2.0,46,8276.0,28.448557,-81.490848,3739.0,149390.0
"10401-Hanover-Dr,-California-City,-CA-93505",Land,1600.0,3.0,2.0,46,9583.0,35.112311,-117.943088,4518.0,336600.0
"180-Habersham-Way,-Athens,-GA-30606",Single Family,1056.0,2.0,1.0,69,11576.0,33.928563,-83.380679,4388.0,107574.0
"1225-12th-St,-Lake-Charles,-LA-70601",Single Family,1584.0,3.0,2.0,46,8276.0,30.213499,-93.203254,512.0,4490.0
"3718-Winding-Hollow-Dr,-Fredericksburg,-VA-22408",Single Family,2324.0,4.0,3.0,28,13456.0,38.244911,-77.465347,3282.0,149390.0
"20403-Violeta-Ave,-Lakewood,-CA-90715",Single Family,960.0,3.0,1.0,73,5147.0,33.844938,-118.07953,2853.0,199531.0
"1537-Lenox-Dr,-Modesto,-CA-95350",Single Family,1664.0,3.0,2.0,54,7405.0,37.688561,-121.019134,5349.0,469200.0
"370-Faulkner-St,-Stockbridge,-GA-30281",Single Family,2556.0,5.0,3.0,4,8276.0,33.534546,-84.169317,5973.0,149390.0
"38355-Chagrin-Blvd,-Chagrin-Falls,-OH-44022",Single Family,2078.0,4.0,2.0,132,78408.0,41.446011,-81.421712,3739.0,92970.0
"6706-Kenneth-Ave,-Cleveland,-OH-44129",Single Family,1176.0,3.0,1.0,95,4800.0,41.406728,-81.730831,3739.0,46520.0
"4635-Holly-Springs-Pkwy,-Canton,-GA-30115",Single Family,1008.0,3.0,1.0,47,107158.0,34.147847,-84.510393,2132.0,72328.0
"1110-Hall-Ave,-Corcoran,-CA-93212",Single Family,1591.0,3.0,2.0,91,10000.0,36.095603,-119.561495,1114.0,109996.0
"2901-Se-Darien-Rd,-Port-Saint-Lucie,-FL-34952",Single Family,2392.0,4.0,3.0,44,22500.0,27.255427,-80.289156,6976.0,420400.0
"2124-Edgebrook-Dr,-Modesto,-CA-95354",Single Family,1536.0,3.0,2.0,58,6098.0,37.649541,-120.95806,4288.0,149390.0
"807-Montrose-Ct,-Chesapeake,-VA-23320",Single Family,1080.0,2.0,1.5,38,2352.0,36.750029,-76.267956,3739.0,192400.0
"157-Dogwood-Rd,-Roslyn,-NY-11576",Single Family,3533.0,3.0,3.5,67,8436.0,40.770511,-73.666493,7228.0,1172.0
"6741-Battle-Rd,-Fayetteville,-NC-28314",Single Family,1740.0,3.0,2.5,33,10454.0,35.071359,-79.058881,2309.0,134171.0
"7501-Bowhead-Ct,-Fairburn,-GA-30213",Single Family,3252.0,4.0,2.5,11,5227.0,33.550955,-84.502403,3739.0,150480.0
"4-Atkinson-Rd,-Rockville-Centre,-NY-11570",Single Family,2405.0,3.0,2.0,74,7425.0,40.684096,-73.634733,1559.0,758.0
"827-Baird-St,-Holly,-MI-48442",Single Family,1216.0,3.0,1.0,72,19123.0,42.790863,-83.61376,3739.0,149390.0
"1393-County-St,-2989,-Blanchard,-OK-73010",Single Family,1834.0,3.0,2.0,14,50665.0,35.19045,-97.670995,3739.0,149390.0
"323-Robble-Ave,-Endicott,-NY-13760",Single Family,944.0,2.0,1.0,96,6200.0,42.114233,-76.05478,3739.0,2700.0
"1114-Manning-Farms-Ct,-Atlanta,-GA-30338",Single Family,3573.0,4.0,2.5,43,14375.0,33.965408,-84.341354,8134.0,320240.0
"10943-Sw-189th-Ter,-Dunnellon,-FL-34432",Manufactured,694.0,2.0,1.0,53,13504.0,29.06429,-82.434725,984.0,32052.0
"3702-Henritze-Ave,-Cleveland,-OH-44109",Multi-Family,1726.0,3.0,2.0,96,4880.0,41.439137,-81.70909,3739.0,26780.0
"2090-E-Pecan-Ln,-Mohave-Valley,-AZ-86440",Manufactured,960.0,3.0,2.0,23,49658.0,34.912795,-114.57668,767.0,149390.0
"20203-Larita-Dr-E,-Bonney-Lake,-WA-98391",Single Family,1380.0,3.0,2.0,31,9052.0,47.161171,-122.159567,4159.0,396700.0
"237-Pecan-Rd,-Raleigh,-NC-27603",Single Family,1531.0,4.0,2.0,24,10019.0,35.748261,-78.646785,3520.0,219223.0
"1980-Sturbridge-Ln,-Buford,-GA-30519",Single Family,2336.0,3.0,2.5,39,38768.0,34.080339,-83.980112,5548.0,163800.0
"145-Hudson-Bridge-Ln,-Stockbridge,-GA-30281",Single Family,1216.0,2.0,2.5,40,721.0,33.503098,-84.238353,1974.0,46000.0
"1226-Ferndale-St-N,-Saint-Paul,-MN-55119",Single Family,1146.0,2.0,1.0,45,9583.0,44.978784,-92.989414,2260.0,177300.0
"7366-Shelbourne-St,-Philadelphia,-PA-19111",Single Family,1020.0,3.0,2.0,71,3005.0,40.066162,-75.086106,2346.0,211800.0
"723-S-Edgewater-Dr,-Mesa,-AZ-85208",Single Family,1290.0,2.0,2.0,65,8365.0,33.401454,-111.68121,1278.0,149390.0
"723-S-Edgewater-Dr,-Mesa,-AZ-85208",Single Family,1290.0,2.0,2.0,65,8365.0,33.401454,-111.68121,1278.0,149390.0
"8033-S-Campbell-Ave,-Chicago,-IL-60652",Single Family,1829.0,3.0,2.0,79,3780.0,41.74726,-87.684882,3739.0,20000.0
"310-Ridge-St,-Steelton,-PA-17113",Single Family,832.0,2.0,1.0,126,871.0,40.239656,-76.840555,3739.0,149390.0
"407-Wengler-Ave,-Sharon,-PA-16146",Single Family,1584.0,3.0,2.0,103,5900.0,41.227233,-80.491028,3739.0,13050.0
"2601-Northland-Ave,-York,-PA-17406",Single Family,907.0,2.0,1.0,76,6273.0,40.00197,-76.732012,2688.0,90300.0
"39-Corn-Hill-Rd,---1,-Truro,-MA-02666",Condo,700.0,3.0,1.0,94,8276.0,42.000991,-70.078754,3369.0,149390.0
"8900-Vagabond-Rd,-Charlotte,-NC-28227",Single Family,1320.0,3.0,2.0,48,19363.0,35.196067,-80.597508,3739.0,259100.0
"131-Coltsgate-Ct,-Summerville,-SC-29485",Single Family,2639.0,3.0,2.5,22,38333.0,32.971994,-80.231377,3739.0,15748.0
"622-Gibson-Dr-SW,-Vienna,-VA-22180",Single Family,1075.0,3.0,2.0,69,10400.0,38.889005,-77.268027,9124.0,763530.0
"2055-Leslies-Way,-West-Linn,-OR-97068",Single Family,2111.0,3.0,2.5,30,7125.0,45.342515,-122.649929,6535.0,361817.0
"136-Northlake-Dr,-Hendersonville,-TN-37075",Single Family,1663.0,3.0,3.0,35,9927.0,36.305889,-86.583181,1348.0,60675.0
"610-Nw-5th-Ter,-Cape-Coral,-FL-33993",Single Family,1116.0,3.0,2.0,37,20909.0,26.6622,-81.987177,1204.0,56809.0
"3003-Clipstone-Ct,-Johns-Creek,-GA-30022",Single Family,4901.0,5.0,4.5,34,10803.0,34.012248,-84.239015,3739.0,149390.0
"1008-Vanier-Ct,-Henderson,-NV-89052",Single Family,2033.0,4.0,2.5,26,5227.0,35.99034,-115.092459,3739.0,111021.0
"5-Pennsylvania-Dr,-Apt-A,-Matawan,-NJ-07747",Condo,914.0,3.0,2.0,59,8276.0,40.429396,-74.263754,3739.0,61500.0
"909-E-Kenilworth-Ave,-Unit-111,-Palatine,-IL-60074",Condo,1300.0,2.0,2.0,47,125017.0,42.105995,-88.021434,3739.0,12830.0
"3018-Silver-Birch-Dr,-Charlotte,-NC-28269",Single Family,2382.0,4.0,2.5,40,12827.0,35.330942,-80.773916,3739.0,402700.0
"2176-Nw-2nd-Ave,-Gainesville,-FL-32603",Single Family,6046.0,5.0,3.0,21,17424.0,29.653825,-82.353336,31273.0,786592.0
"179-Fowler-Ln,-Clyde,-NC-28721",Single Family,2094.0,3.0,2.0,27,87773.0,35.524115,-82.906483,3739.0,149390.0
"931-Gordon-Ave,-Reno,-NV-89509",Single Family,1114.0,3.0,1.0,100,5009.0,39.514967,-119.818913,1440.0,77927.0
"4708-Barley-St,-Orlando,-FL-32811",Single Family,777.0,3.0,1.0,58,9218.0,28.540063,-81.440926,3739.0,23422.0
"1822-Braavos-Ct,-Bel-Air,-MD-21015",Single Family,4404.0,3.0,4.5,3,10715.0,39.554121,-76.310568,3739.0,149390.0
"158-Columbia-Ave,-Newark,-NJ-07106",Single Family,1028.0,5.0,2.0,99,3049.0,40.739624,-74.220618,3739.0,149390.0
"271-Guinevere-Dr,-Palm-Bay,-FL-32908",Single Family,1830.0,4.0,2.0,6,7405.0,27.993276,-80.716904,4537.0,292680.0
"12220-Little-Elm-Rd,-Farmington,-AR-72730",Single Family,2179.0,4.0,2.0,23,87120.0,36.025163,-94.284494,2518.0,149390.0
"3100-Potomac-St,-Saint-Louis,-MO-63118",Single Family,845.0,3.0,1.0,112,2938.0,38.592436,-90.235155,310.0,2890.0
"3216-Bonassola-Ave,-North-Las-Vegas,-NV-89031",Single Family,3720.0,5.0,3.0,20,6098.0,36.274463,-115.183212,3739.0,179317.0
"4709-Beaver-Ridge-Rd,-Knoxville,-TN-37931",Single Family,1323.0,3.0,2.0,80,79279.0,35.989069,-84.053688,1185.0,149390.0
"414-Laurel-Hills-Dr,-Mount-Juliet,-TN-37122",Single Family,3801.0,5.0,3.0,21,8310.0,36.163967,-86.494385,3739.0,130850.0
"214-Alder-Ln,-North-Falmouth,-MA-02556",Single Family,2397.0,3.0,2.0,42,15272.0,41.634815,-70.639613,6403.0,149390.0
"37-Estate-Dr,-Hampton,-VA-23666",Single Family,2713.0,4.0,2.5,33,11909.0,37.048546,-76.446751,3739.0,149390.0
"807-Camelia-St,-Atlantic-Beach,-FL-32233",Single Family,900.0,2.0,2.0,40,4798.0,30.330502,-81.422189,1587.0,128160.0
"815-Francesca-Dr,-Unit-205,-Walnut,-CA-91789",Condo,759.0,1.0,1.0,22,120957.0,34.026341,-117.892654,1616.0,104484.0
"1403-Bunch-Ct,-Santa-Maria,-CA-93458",Single Family,1979.0,3.0,2.5,23,6534.0,34.928964,-120.458781,3739.0,424167.0
"225-Deacon-Paine-Rd,-Eastham,-MA-02642",Single Family,1459.0,3.0,2.5,44,25265.0,41.820002,-69.979627,4512.0,575300.0
"3906-Ne-35th-Cir,-Vancouver,-WA-98661",Single Family,2027.0,4.0,2.5,25,6597.0,45.647758,-122.631507,4047.0,427471.0
"206-N-Ocean-Blvd,---214,-North-Myrtle-Beach,-SC-29582",Condo,1176.0,3.0,2.5,44,8276.0,33.819728,-78.669406,5148.0,19950.0
"19027-Grover-St,-Omaha,-NE-68130",Single Family,1454.0,3.0,3.0,19,6970.0,41.226208,-96.214333,5018.0,237700.0
"35-Hobart-St,-Hingham,-MA-02043",Single Family,4031.0,5.0,4.5,5,212062.0,42.226186,-70.890694,30786.0,1705500.0
"19898-Midway-Blvd,-Port-Charlotte,-FL-33948",Single Family,1959.0,3.0,2.0,43,20000.0,26.988746,-82.126457,6442.0,365155.0
"3005-Benvenue-Ave,-Berkeley,-CA-94705",Single Family,1986.0,3.0,2.5,119,3400.0,37.855737,-122.253709,26775.0,1561141.0
"16112-E-Oxford-Dr,-Aurora,-CO-80013",Single Family,912.0,2.0,2.0,45,8059.0,39.643032,-104.801441,3739.0,31014.0
"3321-Tucson-Dr,-Cedar-Falls,-IA-50613",Single Family,2130.0,4.0,1.0,71,13068.0,42.507851,-92.440177,3739.0,218170.0
"1300-27th-Pl-S,-Apt-82,-Birmingham,-AL-35205",Condo,1566.0,2.0,2.0,20,8276.0,33.502561,-86.783989,3739.0,55840.0
"7211-Cozycroft-Ave,-Unit-25,-Winnetka,-CA-91306",Condo,1033.0,2.0,2.0,42,60090.0,34.201439,-118.58208,2313.0,177331.0
"9610-179th-Pl-NE,-Unit-3,-Redmond,-WA-98052",Condo,1259.0,2.0,2.5,29,383000.0,47.686356,-122.101277,6089.0,149390.0
"126-Tecumseh-St,-Fall-River,-MA-02721",Multi-Family,3330.0,3.0,2.0,126,6713.0,41.692011,-71.154874,8304.0,149390.0
"4428-Cedar-Gln,-Stone-Mountain,-GA-30083",Single Family,1684.0,4.0,2.0,44,13939.0,33.817239,-84.207893,5768.0,113960.0
"3187-Sw-23rd-St,-Miami,-FL-33145",Multi-Family,1788.0,2.0,2.0,92,7350.0,25.748538,-80.24578,13352.0,560236.0
"1836-W-155th-Ct,-Gardena,-CA-90249",Single Family,1561.0,3.0,2.0,73,5534.0,33.890099,-118.31069,9380.0,743885.0
"7551-Vista-Dr,-Cleveland,-OH-44134",Single Family,1566.0,3.0,1.5,60,12000.0,41.3604,-81.7196,3739.0,65070.0
"2049-S-Kirkwood-Dr,-Shreveport,-LA-71118",Single Family,1351.0,3.0,2.0,48,7405.0,32.385529,-93.79305,1706.0,10941.0
"5506-Se-58th-Ave,-Portland,-OR-97206",Single Family,1165.0,2.0,1.0,75,5019.0,45.482885,-122.603156,5198.0,188630.0
"12801-Palm-Dr,-Largo,-FL-33774",Single Family,1640.0,3.0,2.0,39,10149.0,27.882241,-82.825858,4571.0,279775.0
"9500-S-Ocean-Dr,-Apt-1708,-Jensen-Beach,-FL-34957",Condo,1224.0,2.0,2.0,44,1000.0,27.291531,-80.214787,9043.0,149390.0
"828-Hideaway-Cir-E,-Unit-415,-Marco-Island,-FL-34145",Condo,2344.0,3.0,2.0,38,8276.0,25.958888,-81.744355,10325.0,680698.0
"7720-Margerum-Ave,-Unit-138,-San-Diego,-CA-92120",Condo,990.0,2.0,1.5,51,167773.0,32.808035,-117.06761,3880.0,314033.0
"715-W-Chippewa-St,-Brookhaven,-MS-39601",Single Family,1828.0,3.0,2.0,71,10000.0,31.576361,-90.454169,3739.0,12977.0
"152-Gadwall-Ln,-Manlius,-NY-13104",Condo,2403.0,3.0,2.5,14,11326.0,43.000778,-75.940609,3739.0,249700.0
"434-Inveraray-Rd,-Villanova,-PA-19085",Single Family,3404.0,3.0,2.5,39,13159.0,40.025602,-75.391132,15081.0,149390.0
"378-48th-Ave-N,-Apt-217,-Saint-Petersburg,-FL-33703",Apartment,555.0,1.0,1.0,53,8276.0,27.815762,-82.638533,1403.0,149390.0
"111-Leclerc-Ct,-Saint-Augustine,-FL-32095",Single Family,2738.0,4.0,3.0,8,17860.0,30.076479,-81.467173,7782.0,343317.0
"1439-S-56th-St,-Milwaukee,-WI-53214",Single Family,1754.0,3.0,2.0,100,3572.0,43.015912,-87.982902,3739.0,144500.0
"6191-River-Run-Cir,-Gainesville,-GA-30506",Manufactured,960.0,3.0,2.0,43,16988.0,34.423517,-83.803989,3739.0,11058.0
"17443-Tuscany-Ln,-Cornelius,-NC-28031",Single Family,1156.0,2.0,1.5,32,1194.0,35.452341,-80.890547,3739.0,265100.0
"8769-Commercial-Rd-E,-Elm-City,-NC-27822",Single Family,2141.0,3.0,2.5,7,41382.0,35.842181,-77.927598,2332.0,149390.0
"8805-Mallow-Dr,-Knoxville,-TN-37922",Single Family,1976.0,3.0,2.5,48,48267.0,35.882103,-84.058774,1115.0,71725.0
"703-Route,-114,-Bradford,-NH-03221",Single Family,2464.0,3.0,3.5,48,161172.0,43.319994,-71.937919,3739.0,275700.0
"440-Long-St,-Ashville,-OH-43103",Single Family,1040.0,2.0,1.0,80,14250.0,39.72174,-82.952634,3739.0,149390.0
"8874-Jody-Cir-S,-Cottage-Grove,-MN-55016",Single Family,2222.0,5.0,3.0,27,10799.0,44.822237,-92.912006,3739.0,149390.0
"2097-Sitton-Mills-Pl,-Signal-Mountain,-TN-37377",Single Family,3862.0,3.0,4.0,9,219542.0,35.22542,-85.287353,3739.0,187850.0
"2629-Fontana-Dr,-Glenview,-IL-60025",Single Family,1260.0,3.0,1.5,69,9164.0,42.062356,-87.823976,3739.0,39999.0
"5005-W-Forest-Home-Ave,-Milwaukee,-WI-53219",Single Family,925.0,3.0,1.0,71,5580.0,42.983408,-87.976549,3739.0,168900.0
"722-Indiana-Ave,-Avonmore,-PA-15618",Single Family,1524.0,3.0,1.5,103,9919.0,40.530449,-79.460727,3739.0,149390.0
"9-Littlefield-Ct,-Haverhill,-MA-01832",Condo,1350.0,2.0,1.5,41,8276.0,42.78106,-71.140341,3739.0,149390.0
"3045-S-El-Marino,-Mesa,-AZ-85202",Single Family,1276.0,3.0,2.0,51,8320.0,33.359334,-111.882577,1212.0,31100.0
"1511-Lafayette-St,-Steilacoom,-WA-98388",Single Family,1176.0,4.0,3.0,106,7240.0,47.172263,-122.600155,6630.0,800300.0
"40-Reed-St,-Stratford,-CT-06614",Single Family,1152.0,2.0,2.0,44,4792.0,41.213598,-73.120082,3739.0,149390.0
"1585-Cedar-Dale-Ln,-Lancaster,-SC-29720",Single Family,1305.0,2.0,2.0,86,30492.0,34.699093,-80.79029,3739.0,5484.0
"10417-N-Pawnee-Ave,-Tampa,-FL-33617",Single Family,750.0,2.0,1.0,58,16753.0,28.044955,-82.405258,689.0,56024.0
"2545-Lefferts-Pl,-Bellmore,-NY-11710",Single Family,2274.0,3.0,3.0,70,13499.0,40.659209,-73.532282,5272.0,709.0
"1305-Meadow-St,-Mckeesport,-PA-15132",Single Family,1640.0,3.0,1.0,106,2850.0,40.344037,-79.840033,1256.0,34000.0
"4826-W-Willow-Vista-Ct,-Tucson,-AZ-85741",Single Family,1810.0,3.0,2.0,8,8276.0,32.358846,-111.068067,4159.0,30956.0
"15010-12th-Pl-W,-Lynnwood,-WA-98087",Condo,1664.0,3.0,2.5,7,8276.0,47.861279,-122.250436,3739.0,725800.0
"14917-Sedona-Dr,-Oklahoma-City,-OK-73142",Single Family,3337.0,5.0,3.0,6,11108.0,35.62269,-97.664897,7940.0,60225.0
"426-E-Saint-Julian-St,-Savannah,-GA-31401",Single Family,994.0,2.0,2.0,181,2222.0,32.078719,-81.086387,3739.0,301400.0
"1087-Chadsey-Lake-Dr,-Carolina-Shores,-NC-28467",Single Family,1408.0,3.0,2.0,10,8276.0,33.916776,-78.565831,3739.0,295300.0
"911-Sells-Dr,-Hoopeston,-IL-60942",Single Family,1584.0,3.0,2.0,46,19602.0,40.460443,-87.654914,3739.0,31372.0
"619-Clover-Cir,-Milpitas,-CA-95035",Condo,1207.0,2.0,2.0,8,1230.0,37.413195,-121.890563,10607.0,149390.0
"7841-Valley-Villas-Dr,-Cleveland,-OH-44130",Single Family,2331.0,4.0,2.5,54,15500.0,41.355938,-81.742682,3739.0,71230.0
"10385-Paradise-Blvd,-Apt-34,-Treasure-Island,-FL-33706",Condo,840.0,3.0,2.0,58,8276.0,27.769697,-82.758213,3274.0,203458.0
"1409-Irondale-St-E,-Lehigh-Acres,-FL-33936",Single Family,1176.0,2.0,2.0,57,12100.0,26.612708,-81.65558,2847.0,194749.0
"4804-Proctor-Oaks-Ct,-Sarasota,-FL-34233",Single Family,2539.0,3.0,2.0,37,24090.0,27.283601,-82.487014,6303.0,539600.0
"3015-N-Flagler-Dr,-West-Palm-Beach,-FL-33407",Single Family,2666.0,3.0,2.5,76,9701.0,26.740434,-80.05003,31875.0,1753817.0
"6609-Stoney-Pt-N,-Norfolk,-VA-23502",Single Family,1176.0,2.0,1.5,56,1808.0,36.851309,-76.181209,1720.0,126500.0
"7502-Scupper-Dr,-Hanahan,-SC-29410",Single Family,2498.0,5.0,3.5,10,6534.0,32.950202,-80.013248,3739.0,15824.0
"2118-W-Yukon-Dr,-Phoenix,-AZ-85027",Single Family,1060.0,2.0,2.0,44,1641.0,33.670984,-112.105081,453.0,15510.0
"1623-Orchard-Dr,-Canton,-MI-48188",Condo,1008.0,2.0,1.5,53,8276.0,42.294861,-83.429449,3739.0,56200.0
"10020-Mackerel-Way,-Elk-Grove,-CA-95757",Single Family,3066.0,5.0,4.0,5,6449.0,38.39357,-121.405778,11967.0,720120.0
"2102-Rainbow-Dr,-Santa-Ana,-CA-92705",Single Family,2256.0,3.0,2.5,68,10300.0,33.741599,-117.794153,4584.0,380470.0
"405-Nickless-St,-Frankenmuth,-MI-48734",Single Family,2686.0,3.0,2.5,59,13504.0,43.336874,-83.73338,3739.0,147400.0
"2260-University-Blvd-N,-Jacksonville,-FL-32211",Apartment,625.0,1.0,1.0,62,8276.0,30.345643,-81.605398,3739.0,149390.0
"3805-Se-Lambert-St,-Portland,-OR-97202",Single Family,2322.0,3.0,2.0,77,7500.0,45.467284,-122.623284,8463.0,307100.0
"3120-Chatham-St,-Philadelphia,-PA-19134",Single Family,1034.0,3.0,1.0,101,915.0,39.986698,-75.10743,1880.0,149390.0
"37-Robin-Hood-Rd,-Morris-Plains,-NJ-07950",Single Family,2408.0,4.0,2.0,68,14985.0,40.849785,-74.465833,3739.0,149390.0
"400-Island-Way,-Apt-1411,-Clearwater-Beach,-FL-33767",Condo,1240.0,2.0,2.0,48,8276.0,27.981062,-82.817335,2062.0,151595.0
"3872-Antelope-Creek-Dr,-Ontario,-CA-91761",Single Family,1366.0,4.0,2.5,40,5800.0,34.023055,-117.56663,3739.0,288959.0
"14033-Coronado-Dr,-Spring-Hill,-FL-34609",Single Family,2396.0,4.0,3.0,19,17424.0,28.470396,-82.496183,3739.0,313859.0
"15305-Corkhill-Rd,-Maple-Heights,-OH-44137",Single Family,1058.0,3.0,1.0,75,4920.0,41.390399,-81.573907,3739.0,24610.0
"3378-Hewitt-St,-Loveland,-CO-80538",Single Family,1490.0,3.0,3.0,18,4356.0,40.436937,-105.123612,2289.0,32361.0
"123-N-Regency-Pl,-Tucson,-AZ-85711",Single Family,1782.0,3.0,3.0,66,17994.0,32.223538,-110.90228,2826.0,24323.0
"1801-Milford-Way-SW,-Marietta,-GA-30008",Single Family,2654.0,4.0,2.5,38,16566.0,33.88173,-84.601222,3739.0,154116.0
"110-Ave-F,-Key-West,-FL-33040",Single Family,2400.0,3.0,3.5,41,17705.0,24.596292,-81.66765,4979.0,524248.0
"13618-E-49th-Dr,-Yuma,-AZ-85367",Manufactured,673.0,3.0,2.0,24,6766.0,32.639284,-114.398567,3739.0,149390.0
"5101-Myrtlewood-Cir-E,-Palm-Beach-Gardens,-FL-33418",Condo,1348.0,3.0,2.0,22,43560.0,26.873684,-80.106312,4442.0,266976.0
"8370-W-Flagler-St,-Ste-108,-Miami,-FL-33144",Unknown,1584.0,3.0,2.0,46,8276.0,25.769122,-80.331469,3739.0,149390.0
"1619-Meadow-Ridge-Ct,-Anamosa,-IA-52205",Single Family,1237.0,2.0,2.0,7,16117.0,42.10743,-91.261643,3739.0,275130.0
"1503-S-Howard-Ave,-Tampa,-FL-33606",Single Family,1690.0,2.0,1.0,104,5000.0,27.927211,-82.483485,9467.0,532305.0
"1805-N-111th-Ln,-Avondale,-AZ-85392",Single Family,1330.0,3.0,3.0,27,4919.0,33.467102,-112.298736,1481.0,23800.0
"2425-Ne-60th-Ave,-Portland,-OR-97213",Single Family,892.0,2.0,1.0,103,5270.0,45.540359,-122.601833,4867.0,176600.0
"1816-Se-158th-Ave,-Vancouver,-WA-98683",Single Family,1967.0,3.0,2.5,39,7298.0,45.607562,-122.511928,4671.0,488430.0
"57-Salem-St,-Apt-R1,-Boston,-MA-02113",Condo,280.0,1.0,1.0,136,280.0,42.363159,-71.056095,3631.0,149390.0
"15105-Alaska-Rd,-Woodbridge,-VA-22191",Single Family,1040.0,3.0,2.5,62,10010.0,38.624636,-77.260455,4237.0,397100.0
"48-Alpine-Trl,-Tinton-Falls,-NJ-07712",Single Family,2647.0,4.0,2.5,32,20007.0,40.271645,-74.073315,3739.0,149390.0
"8943-Sw-178th-Ter,-Palmetto-Bay,-FL-33157",Single Family,1856.0,3.0,1.0,54,8250.0,25.604671,-80.33721,6583.0,306265.0
"10458-Petersboro-Rd,-Woodstock,-MD-21163",Single Family,3322.0,3.0,3.5,33,14941.0,39.305794,-76.878485,3739.0,149390.0
"8743-Thomas-Dr,-Unit-1316,-Panama-City,-FL-32408",Condo,740.0,1.0,2.0,42,8276.0,30.168737,-85.793027,3895.0,287215.0
"2616-Kensington-Ter,-Edmond,-OK-73013",Single Family,6715.0,5.0,5.5,31,32191.0,35.628664,-97.45198,9192.0,85942.0
"400-Toronto-Cir,-Hampton,-GA-30228",Single Family,2367.0,5.0,3.0,5,1015.0,33.431482,-84.378521,941.0,140160.0
"8251-Riding-Club-Rd-E,-Jacksonville,-FL-32256",Single Family,3906.0,4.0,3.0,34,26770.0,30.218509,-81.535055,3739.0,388440.0
"364-Paxton-Ave,-Calumet-City,-IL-60409",Single Family,1300.0,3.0,1.5,52,4362.0,41.626502,-87.569154,3739.0,19799.0
"18-Rock-Path,-Mount-Sinai,-NY-11766",Single Family,748.0,2.0,1.0,86,20473.0,40.947265,-73.009282,3739.0,1600.0
"2068-Newport-Way-NW,-Issaquah,-WA-98027",Condo,1275.0,2.0,2.5,30,397931.0,47.547913,-122.070682,5956.0,571000.0
